  3.00000000   39.93750000
  3.00000000   37.18750000
  6.00000000   38.62500000
  3.00000000   34.43750000
  0.00000000   35.75000000
  9.00000000   37.31250000
  9.00000000   40.06250000
  3.00000000   42.68750000
  0.00000000   41.25000000
  9.00000000   32.68750000
  9.00000000   35.00000000
  6.00000000   33.56250000
 12.00000000   36.43750000
 12.00000000   31.81250000
 15.00000000   36.00000000
 15.00000000   33.68750000
 18.00000000   35.56250000
 15.00000000   31.37500000
 21.00000000   35.12500000
 21.00000000   37.43750000
 15.00000000   38.31250000
 21.00000000   31.37500000
 21.00000000   33.25000000
 18.00000000   31.37500000
 24.00000000   35.12500000
 24.00000000   31.37500000
 27.00000000   35.56250000
 27.00000000   33.68750000
 30.00000000   36.00000000
 27.00000000   31.81250000
 33.00000000   36.43750000
 33.00000000   38.31250000
 27.00000000   37.43750000
 33.00000000   33.56250000
 33.00000000   35.00000000
 30.00000000   32.68750000
 36.00000000   37.31250000
 36.00000000   34.43750000
 39.00000000   38.62500000
 39.00000000   37.18750000
 42.00000000   39.93750000
 39.00000000   35.75000000
 45.00000000   41.25000000
 45.00000000   42.68750000
 39.00000000   40.06250000
  9.00000000   44.68750000
  6.00000000   43.68750000
  9.00000000   42.37500000
  3.00000000   45.00000000
 12.00000000   41.06250000
 12.00000000   45.68750000
  9.00000000   47.00000000
 15.00000000   44.81250000
 15.00000000   42.50000000
 18.00000000   43.93750000
 15.00000000   40.18750000
 21.00000000   43.06250000
 21.00000000   45.37500000
 15.00000000   47.12500000
 21.00000000   39.31250000
 21.00000000   41.18750000
 18.00000000   39.75000000
 24.00000000   42.62500000
 24.00000000   38.87500000
 27.00000000   42.62500000
 27.00000000   40.75000000
 30.00000000   42.62500000
 27.00000000   38.87500000
 33.00000000   42.62500000
 33.00000000   44.50000000
 27.00000000   44.50000000
 33.00000000   39.75000000
 33.00000000   41.18750000
 30.00000000   39.31250000
 36.00000000   43.06250000
 36.00000000   40.18750000
 39.00000000   43.93750000
 39.00000000   42.50000000
 42.00000000   44.81250000
 39.00000000   41.06250000
 45.00000000   45.68750000
 45.00000000   47.12500000
 39.00000000   45.37500000
 45.00000000   43.68750000
 45.00000000   44.68750000
 42.00000000   42.37500000
 48.00000000   47.00000000
 48.00000000   45.00000000
 21.00000000   47.25000000
 21.00000000   49.12500000
 18.00000000   48.12500000
 21.00000000   51.00000000
 24.00000000   50.12500000
 15.00000000   49.00000000
 24.00000000   46.37500000
 27.00000000   49.68750000
 27.00000000   47.81250000
 30.00000000   49.25000000
 27.00000000   45.93750000
 33.00000000   48.81250000
 33.00000000   50.68750000
 27.00000000   51.56250000
 33.00000000   45.93750000
 33.00000000   47.37500000
 30.00000000   45.93750000
 36.00000000   48.81250000
 36.00000000   45.93750000
 39.00000000   49.25000000
 39.00000000   47.81250000
 42.00000000   49.68750000
 39.00000000   46.37500000
 45.00000000   50.12500000
 45.00000000   51.56250000
 39.00000000   50.68750000
 45.00000000   48.12500000
 45.00000000   49.12500000
 42.00000000   47.25000000
 48.00000000   51.00000000
 48.00000000   49.00000000
 33.00000000   52.12500000
 33.00000000   53.56250000
 30.00000000   52.56250000
 33.00000000   55.00000000
 36.00000000   54.56250000
 27.00000000   53.00000000
 36.00000000   51.68750000
 39.00000000   54.56250000
 39.00000000   53.12500000
 42.00000000   54.56250000
 39.00000000   51.68750000
 45.00000000   54.56250000
 45.00000000   56.00000000
 39.00000000   56.00000000
 45.00000000   52.56250000
 45.00000000   53.56250000
 42.00000000   52.12500000
 48.00000000   55.00000000
 48.00000000   53.00000000
 45.00000000   57.00000000
 45.00000000   58.00000000
 42.00000000   57.00000000
 45.00000000   59.00000000
 48.00000000   59.00000000
 39.00000000   57.00000000
 48.00000000   57.00000000
